local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
DREL-BLK-007-IBD-009,DREL-BLK-007-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-007-008,载荷遥测与健康监测单元,IBD-BLK-BLK-007-005,功放与馈电发射链,功放状态用于保护与降额控制
DREL-BLK-001-IBD-010,DREL-BLK-001-IBD-010,connector,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,IF-001,用户接入接口,通信卫星分配用户接入接口
DREL-BLK-001-IBD-011,DREL-BLK-001-IBD-011,connector,06_Traceability,Dependency,Dependency,BLK-006,用户终端,IF-001,用户接入接口,用户终端作为用户接入接口的另一端点
DREL-BLK-001-IBD-012,DREL-BLK-001-IBD-012,connector,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,IF-002,馈电链路接口,通信卫星提供馈电链路接口
DREL-BLK-001-IBD-013,DREL-BLK-001-IBD-013,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,IF-002,馈电链路接口,地面信关站提供馈电链路接口
DREL-BLK-001-IBD-014,DREL-BLK-001-IBD-014,connector,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,IF-003,星间链路接口,通信卫星通过星间链路接口与相邻卫星连接
DREL-BLK-001-IBD-017,DREL-BLK-001-IBD-017,connector,06_Traceability,Dependency,Dependency,BLK-005,服务管理系统,IF-005,服务管理接口,服务管理系统通过服务管理接口下发策略
DREL-BLK-001-IBD-018,DREL-BLK-001-IBD-018,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,IF-005,服务管理接口,地面信关站接收服务管理接口配置
DREL-BLK-001-IBD-039,DREL-BLK-001-IBD-039,connector,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,BLK-003,地面信关站,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-040,DREL-BLK-001-IBD-040,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,BLK-004,运控管理系统,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-041,DREL-BLK-001-IBD-041,connector,06_Traceability,Dependency,Dependency,BLK-004,运控管理系统,BLK-005,服务管理系统,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-042,DREL-BLK-001-IBD-042,connector,06_Traceability,Dependency,Dependency,BLK-005,服务管理系统,BLK-006,用户终端,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-043,DREL-BLK-001-IBD-043,connector,06_Traceability,Dependency,Dependency,BLK-006,用户终端,BLK-007,设计师,相邻结构模块之间存在主架构连接。
DREL-BLK-001-IBD-015,DREL-BLK-001-IBD-015,connector,06_Traceability,Dependency,Dependency,BLK-004,运控管理系统,BLK-006,用户终端,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-016,DREL-BLK-001-IBD-016,connector,06_Traceability,Dependency,Dependency,BLK-006,用户终端,BLK-003,地面信关站,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-019,DREL-BLK-001-IBD-019,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,BLK-007,设计师,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-020,DREL-BLK-001-IBD-020,connector,06_Traceability,Dependency,Dependency,BLK-007,设计师,BLK-002,通信卫星,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-021,DREL-BLK-001-IBD-021,connector,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,BLK-005,服务管理系统,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-022,DREL-BLK-001-IBD-022,connector,06_Traceability,Dependency,Dependency,BLK-005,服务管理系统,IF-001,用户接入接口,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-023,DREL-BLK-001-IBD-023,connector,06_Traceability,Dependency,Dependency,IF-001,用户接入接口,IF-003,星间链路接口,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-024,DREL-BLK-001-IBD-024,connector,06_Traceability,Dependency,Dependency,IF-003,星间链路接口,IF-005,服务管理接口,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-025,DREL-BLK-001-IBD-025,connector,06_Traceability,Dependency,Dependency,IF-005,服务管理接口,IF-002,馈电链路接口,AI 根据 LEO星座系统 已有子模块补充的候选连接。
DREL-BLK-001-IBD-AUG-022,DREL-BLK-001-IBD-AUG-022,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,BLK-005,服务管理系统,核心调度/状态节点与相关内部单元交换状态和策略。
DREL-BLK-001-IBD-AUG-023,DREL-BLK-001-IBD-AUG-023,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,IF-001,用户接入接口,核心调度/状态节点与相关内部单元交换状态和策略。
DREL-BLK-001-IBD-AUG-024,DREL-BLK-001-IBD-AUG-024,connector,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,IF-003,星间链路接口,核心调度/状态节点与相关内部单元交换状态和策略。
DREL-BLK-001-IBD-AUG-025,DREL-BLK-001-IBD-AUG-025,connector,06_Traceability,Dependency,Dependency,BLK-004,运控管理系统,BLK-007,设计师,上层规划结果驱动下游接口或执行节点。
DREL-ACT-001,DREL-ACT-001,controlflow,06_Traceability,Dependency,Dependency,ACT-001,宽带用户接入流程,ACT-002,跨星业务转发流程,关键行为步骤之间的控制流转。
DREL-ACT-002,DREL-ACT-002,controlflow,06_Traceability,Dependency,Dependency,ACT-002,跨星业务转发流程,ACT-003,星座健康监测流程,关键行为步骤之间的控制流转。
DREL-ACT-003,DREL-ACT-003,controlflow,06_Traceability,Dependency,Dependency,ACT-003,星座健康监测流程,BHV-ACT-004,接收100颗低轨宽带卫星互联网系统任务输入,关键行为步骤之间的控制流转。
DREL-ACT-004,DREL-ACT-004,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-004,接收100颗低轨宽带卫星互联网系统任务输入,BHV-ACT-005,解析任务目标与约束,关键行为步骤之间的控制流转。
DREL-ACT-005,DREL-ACT-005,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-005,解析任务目标与约束,BHV-ACT-006,配置系统资源与链路,关键行为步骤之间的控制流转。
DREL-SEQ-001,DREL-SEQ-001,message,06_Traceability,Dependency,Dependency,BLK-001,LEO星座系统,BLK-002,通信卫星,交互消息：宽带用户接入。
DREL-SEQ-002,DREL-SEQ-002,message,06_Traceability,Dependency,Dependency,BLK-002,通信卫星,BLK-003,地面信关站,交互消息：跨星业务转发。
DREL-SEQ-003,DREL-SEQ-003,message,06_Traceability,Dependency,Dependency,BLK-003,地面信关站,BLK-004,运控管理系统,交互消息：应急通信保障。
DREL-SEQ-004,DREL-SEQ-004,message,06_Traceability,Dependency,Dependency,BLK-004,运控管理系统,IF-001,用户接入接口,交互消息：星座健康监测。
DREL-SEQ-005,DREL-SEQ-005,message,06_Traceability,Dependency,Dependency,IF-001,用户接入接口,IF-002,馈电链路接口,交互消息：链路带宽升级评估。
DREL-STATE-001,DREL-STATE-001,transition,06_Traceability,Dependency,Dependency,BHV-STATE-001,待命与任务接收状态,BHV-STATE-002,资源配置状态,运行状态之间的触发迁移。
DREL-STATE-002,DREL-STATE-002,transition,06_Traceability,Dependency,Dependency,BHV-STATE-002,资源配置状态,BHV-STATE-003,业务运行状态,运行状态之间的触发迁移。
DREL-STATE-003,DREL-STATE-003,transition,06_Traceability,Dependency,Dependency,BHV-STATE-003,业务运行状态,BHV-STATE-004,降级重构状态,运行状态之间的触发迁移。
DREL-STATE-004,DREL-STATE-004,transition,06_Traceability,Dependency,Dependency,BHV-STATE-004,降级重构状态,BHV-STATE-005,故障处置与恢复状态,运行状态之间的触发迁移。
DREL-STATE-005,DREL-STATE-005,transition,06_Traceability,Dependency,Dependency,BHV-STATE-005,故障处置与恢复状态,BHV-STATE-001,待命与任务接收状态,故障处置完成后回到待命或任务接收状态。
