local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
DREL-BLK-001-IBD-AUG-019,DREL-BLK-001-IBD-AUG-019,connector,06_Traceability,Dependency,Dependency,BLK-003,通信载荷,IF-004,测控链路接口,核心调度/状态节点与相关内部单元交换状态和策略。
DREL-BLK-001-IBD-AUG-020,DREL-BLK-001-IBD-AUG-020,connector,06_Traceability,Dependency,Dependency,BLK-003,通信载荷,IF-005,地面核心网接口,核心调度/状态节点与相关内部单元交换状态和策略。
DREL-BLK-001-IBD-AUG-021,DREL-BLK-001-IBD-AUG-021,connector,06_Traceability,Dependency,Dependency,BLK-006,运营管理中心,BLK-004,信关站,上层规划结果驱动下游接口或执行节点。
DREL-ACT-001,DREL-ACT-001,controlflow,06_Traceability,Dependency,Dependency,ACT-001,端到端通信服务流程,ACT-002,星座拓扑维护与路由更新,关键行为步骤之间的控制流转。
DREL-ACT-002,DREL-ACT-002,controlflow,06_Traceability,Dependency,Dependency,ACT-002,星座拓扑维护与路由更新,BHV-ACT-003,接收100颗低轨宽带卫星互联网系统任务输入,关键行为步骤之间的控制流转。
DREL-ACT-003,DREL-ACT-003,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-003,接收100颗低轨宽带卫星互联网系统任务输入,BHV-ACT-004,解析任务目标与约束,关键行为步骤之间的控制流转。
DREL-ACT-004,DREL-ACT-004,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-004,解析任务目标与约束,BHV-ACT-005,配置系统资源与链路,关键行为步骤之间的控制流转。
DREL-ACT-005,DREL-ACT-005,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-005,配置系统资源与链路,BHV-ACT-006,执行核心业务处理,关键行为步骤之间的控制流转。
DREL-SEQ-001,DREL-SEQ-001,message,06_Traceability,Dependency,Dependency,BLK-001,低轨卫星互联网系统,BLK-002,卫星平台,交互消息：提供宽带互联网接入。
DREL-SEQ-002,DREL-SEQ-002,message,06_Traceability,Dependency,Dependency,BLK-002,卫星平台,BLK-003,通信载荷,交互消息：星间组网与路由。
DREL-SEQ-003,DREL-SEQ-003,message,06_Traceability,Dependency,Dependency,BLK-003,通信载荷,BLK-004,信关站,交互消息：系统测控与健康管理。
DREL-STATE-001,DREL-STATE-001,transition,06_Traceability,Dependency,Dependency,BHV-STATE-001,待命与任务接收状态,BHV-STATE-002,资源配置状态,运行状态之间的触发迁移。
DREL-STATE-002,DREL-STATE-002,transition,06_Traceability,Dependency,Dependency,BHV-STATE-002,资源配置状态,BHV-STATE-003,业务运行状态,运行状态之间的触发迁移。
DREL-STATE-003,DREL-STATE-003,transition,06_Traceability,Dependency,Dependency,BHV-STATE-003,业务运行状态,BHV-STATE-004,降级重构状态,运行状态之间的触发迁移。
DREL-STATE-004,DREL-STATE-004,transition,06_Traceability,Dependency,Dependency,BHV-STATE-004,降级重构状态,BHV-STATE-005,故障处置与恢复状态,运行状态之间的触发迁移。
DREL-STATE-005,DREL-STATE-005,transition,06_Traceability,Dependency,Dependency,BHV-STATE-005,故障处置与恢复状态,BHV-STATE-001,待命与任务接收状态,故障处置完成后回到待命或任务接收状态。
