local_id,name,type,package,metaclass,stereotype,source,source_name,target,target_name,documentation
DREL-BLK-010-IBD-005,DREL-BLK-010-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-010-004,软件上注执行输出单元,IBD-IF-BLK-010-002,测控站输出接口,执行输出交付到外部接口
DREL-BLK-010-IBD-006,DREL-BLK-010-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-010-005,状态监测与保护单元,IBD-BLK-BLK-010-002,卫星遥控处理单元,健康状态反馈到核心处理
DREL-BLK-010-IBD-007,DREL-BLK-010-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-010-005,状态监测与保护单元,IBD-BLK-BLK-010-003,遥测控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-010-IBD-008,DREL-BLK-010-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-010-003,平台资源接口,IBD-BLK-BLK-010-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-011-IBD-001,DREL-BLK-011-IBD-001,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-011-001,运控中心输入接口,IBD-BLK-BLK-011-001,统一负责轨道规划接入与整形单元,输入边界到接入整形链路
DREL-BLK-011-IBD-002,DREL-BLK-011-IBD-002,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-011-001,统一负责轨道规划接入与整形单元,IBD-BLK-BLK-011-002,碰撞预警处理单元,接入整形结果进入核心处理
DREL-BLK-011-IBD-003,DREL-BLK-011-IBD-003,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-011-002,碰撞预警处理单元,IBD-BLK-BLK-011-003,资源调度控制管理单元,处理状态与控制管理交互
DREL-BLK-011-IBD-004,DREL-BLK-011-IBD-004,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-011-003,资源调度控制管理单元,IBD-BLK-BLK-011-004,故障执行输出单元,控制参数驱动执行输出
DREL-BLK-011-IBD-005,DREL-BLK-011-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-011-004,故障执行输出单元,IBD-IF-BLK-011-002,运控中心输出接口,执行输出交付到外部接口
DREL-BLK-011-IBD-006,DREL-BLK-011-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-011-005,状态监测与保护单元,IBD-BLK-BLK-011-002,碰撞预警处理单元,健康状态反馈到核心处理
DREL-BLK-011-IBD-007,DREL-BLK-011-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-BLK-011-005,状态监测与保护单元,IBD-BLK-BLK-011-003,资源调度控制管理单元,告警与保护策略反馈到控制管理
DREL-BLK-011-IBD-008,DREL-BLK-011-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-IF-BLK-011-003,平台资源接口,IBD-BLK-BLK-011-005,状态监测与保护单元,平台资源和遥测支撑状态监测
DREL-BLK-012-IBD-023,DREL-BLK-012-IBD-023,connector,06_Traceability,Dependency,Dependency,IF-001,用户链路无线接口,BLK-013,用户终端设备,用户链路无线接口由用户终端设备实现
DREL-BLK-012-IBD-030,DREL-BLK-012-IBD-030,connector,06_Traceability,Dependency,Dependency,IF-006,用户终端网络接口,BLK-013,用户终端设备,用户终端网络接口由用户终端设备提供
DREL-ACT-001,DREL-ACT-001,controlflow,06_Traceability,Dependency,Dependency,ACT-001,卫星入轨与部署流程,ACT-002,在轨测试与激活流程,关键行为步骤之间的控制流转。
DREL-ACT-002,DREL-ACT-002,controlflow,06_Traceability,Dependency,Dependency,ACT-002,在轨测试与激活流程,ACT-003,正常服务与路由管理流程,关键行为步骤之间的控制流转。
DREL-ACT-003,DREL-ACT-003,controlflow,06_Traceability,Dependency,Dependency,ACT-003,正常服务与路由管理流程,ACT-004,故障处理与覆盖恢复流程,关键行为步骤之间的控制流转。
DREL-ACT-004,DREL-ACT-004,controlflow,06_Traceability,Dependency,Dependency,ACT-004,故障处理与覆盖恢复流程,BHV-ACT-005,接收100颗低轨宽带卫星互联网系统任务输入,关键行为步骤之间的控制流转。
DREL-ACT-005,DREL-ACT-005,controlflow,06_Traceability,Dependency,Dependency,BHV-ACT-005,接收100颗低轨宽带卫星互联网系统任务输入,BHV-ACT-006,解析任务目标与约束,关键行为步骤之间的控制流转。
DREL-SEQ-001,DREL-SEQ-001,message,06_Traceability,Dependency,Dependency,BLK-001,空间段,BLK-002,单颗卫星,交互消息：提供全球宽带接入。
DREL-SEQ-002,DREL-SEQ-002,message,06_Traceability,Dependency,Dependency,BLK-002,单颗卫星,BLK-003,卫星平台,交互消息：管理星座运行。
DREL-SEQ-003,DREL-SEQ-003,message,06_Traceability,Dependency,Dependency,BLK-003,卫星平台,BLK-004,通信载荷,交互消息：建立与维护用户通信链路。
DREL-SEQ-004,DREL-SEQ-004,message,06_Traceability,Dependency,Dependency,BLK-004,通信载荷,IF-001,用户链路无线接口,交互消息：处理卫星故障与覆盖恢复。
DREL-SEQ-005,DREL-SEQ-005,message,06_Traceability,Dependency,Dependency,IF-001,用户链路无线接口,IF-002,馈电链路无线接口,交互消息：部署卫星入轨与组网。
DREL-STATE-001,DREL-STATE-001,transition,06_Traceability,Dependency,Dependency,BHV-STATE-001,待命与任务接收状态,BHV-STATE-002,资源配置状态,运行状态之间的触发迁移。
DREL-STATE-002,DREL-STATE-002,transition,06_Traceability,Dependency,Dependency,BHV-STATE-002,资源配置状态,BHV-STATE-003,业务运行状态,运行状态之间的触发迁移。
DREL-STATE-003,DREL-STATE-003,transition,06_Traceability,Dependency,Dependency,BHV-STATE-003,业务运行状态,BHV-STATE-004,降级重构状态,运行状态之间的触发迁移。
DREL-STATE-004,DREL-STATE-004,transition,06_Traceability,Dependency,Dependency,BHV-STATE-004,降级重构状态,BHV-STATE-005,故障处置与恢复状态,运行状态之间的触发迁移。
DREL-STATE-005,DREL-STATE-005,transition,06_Traceability,Dependency,Dependency,BHV-STATE-005,故障处置与恢复状态,BHV-STATE-001,待命与任务接收状态,故障处置完成后回到待命或任务接收状态。
DREL-IBD-005,DREL-IBD-005,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,空间段,IBD-BLK-003,用户段,波束跳变控制器向射频前端发送波束指向和时序控制命令
DREL-IBD-006,DREL-IBD-006,connector,06_Traceability,Dependency,Dependency,IBD-BLK-005,天线校准单元,IBD-BLK-003,用户段,天线校准单元向射频前端提供实时校准参数和健康监测交互
DREL-IBD-007,DREL-IBD-007,connector,06_Traceability,Dependency,Dependency,IBD-BLK-003,用户段,IBD-IF-003,测控链路无线接口,射频前端及其他单元通过卫星平台服务接口获取电源、时钟和遥测
DREL-IBD-008,DREL-IBD-008,connector,06_Traceability,Dependency,Dependency,IBD-BLK-001,空间段,IBD-BLK-005,天线校准单元,波束跳变控制器获取天线校准状态用于跳变策略调整
DREL-IBD-009,DREL-IBD-009,connector,06_Traceability,Dependency,Dependency,IBD-BLK-004,基带调制解调器,IBD-BLK-002,地面段,基带处理器向多用户接入调度器反馈链路质量和用户占用信息
